ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside
2007_000027.jpg,,person,,0.3333333333333333,0.7222222222222222,0.192,0.682,,,,,
2007_000032.jpg,,person,,0.05,0.092,0.6690391459074733,0.8256227758007118,,,,,
2007_000032.jpg,,person,,0.39,0.418,0.6227758007117438,0.8469750889679716,,,,,
2007_000032.jpg,,aeroplane,,0.258,0.4,0.3202846975088968,0.40213523131672596,,,,,
2007_000032.jpg,,aeroplane,,0.208,0.758,0.29537366548042704,0.6476868327402135,,,,,
2007_000032.jpg,,person,,0.52,0.536,0.501779359430605,0.5480427046263345,,,,,
2007_000032.jpg,,person,,0.808,0.824,0.6192170818505338,0.6654804270462633,,,,,
2007_000033.jpg,,aeroplane,,0.02,0.988,0.2650273224043716,0.680327868852459,,,,,
2007_000033.jpg,,aeroplane,,0.662,0.814,0.5191256830601093,0.6010928961748634,,,,,
2007_000033.jpg,,aeroplane,,0.842,0.95,0.546448087431694,0.6147540983606558,,,,,
2007_000033.jpg,,aeroplane,,0.75,0.832,0.5546448087431693,0.6120218579234973,,,,,
2007_000039.jpg,,tvmonitor,,0.318,0.69,0.23466666666666666,0.7333333333333333,,,,,
2007_000042.jpg,,train,,0.002,0.428,0.12835820895522387,0.8776119402985074,,,,,
2007_000042.jpg,,train,,0.548,1.0,0.09253731343283582,0.8805970149253731,,,,,
2007_000061.jpg,,car,,0.404,0.486,0.6606606606606606,0.7087087087087087,,,,,
2007_000061.jpg,,car,,0.332,0.368,0.6696696696696697,0.6936936936936937,,,,,
2007_000063.jpg,,dog,,0.234,0.78,0.33066666666666666,0.7173333333333334,,,,,
2007_000063.jpg,,chair,,0.116,0.886,0.058666666666666666,0.9413333333333334,,,,,
2007_000068.jpg,,bird,,0.0,0.586,0.10133333333333333,1.0,,,,,
2007_000121.jpg,,tvmonitor,,0.028,0.488,0.064,0.5973333333333334,,,,,
2007_000121.jpg,,tvmonitor,,0.504,0.942,0.064,0.6213333333333333,,,,,
2007_000123.jpg,,train,,0.0,0.756,0.06666666666666667,0.9333333333333333,,,,,
2007_000129.jpg,,person,,0.2694610778443114,0.8622754491017964,0.0,1.0,,,,,
2007_000129.jpg,,person,,0.7365269461077845,1.0,0.036,0.962,,,,,
2007_000129.jpg,,person,,0.0,0.20059880239520958,0.0,0.74,,,,,
2007_000129.jpg,,bicycle,,0.3772455089820359,0.7874251497005988,0.392,1.0,,,,,
2007_000129.jpg,,bicycle,,0.8682634730538922,1.0,0.452,1.0,,,,,
2007_000170.jpg,,person,,0.0,0.956,0.056,0.984,,,,,
2007_000170.jpg,,bottle,,0.08,0.138,0.2986666666666667,0.504,,,,,
2007_000170.jpg,,bottle,,0.178,0.212,0.26666666666666666,0.4266666666666667,,,,,
2007_000170.jpg,,bottle,,0.654,0.696,0.4026666666666667,0.5306666666666666,,,,,
2007_000170.jpg,,bottle,,0.854,0.876,0.408,0.5226666666666666,,,,,
2007_000170.jpg,,bottle,,0.062,0.15,0.2693333333333333,0.608,,,,,
2007_000170.jpg,,person,,0.0,0.09,0.22666666666666666,0.576,,,,,
2007_000170.jpg,,bottle,,0.156,0.178,0.44266666666666665,0.6186666666666667,,,,,
2007_000175.jpg,,sheep,,0.022,0.93,0.08433734939759036,0.8704819277108434,,,,,
2007_000187.jpg,,tvmonitor,,0.0,0.496,0.2986666666666667,0.848,,,,,
2007_000241.jpg,,boat,,0.49,0.682,0.36533333333333334,0.5866666666666667,,,,,
2007_000241.jpg,,boat,,0.128,0.266,0.504,0.56,,,,,
2007_000241.jpg,,boat,,0.73,0.982,0.536,0.7333333333333333,,,,,
2007_000241.jpg,,person,,0.234,0.242,0.5173333333333333,0.5306666666666666,,,,,
2007_000241.jpg,,boat,,0.118,0.246,0.2693333333333333,0.5573333333333333,,,,,
2007_000241.jpg,,person,,0.25,0.256,0.5226666666666666,0.536,,,,,
2007_000241.jpg,,person,,0.218,0.226,0.5173333333333333,0.5306666666666666,,,,,
2007_000241.jpg,,boat,,0.202,0.312,0.4666666666666667,0.512,,,,,
2007_000243.jpg,,aeroplane,,0.358,0.544,0.35135135135135137,0.5855855855855856,,,,,
2007_000250.jpg,,bottle,,0.186,0.296,0.31466666666666665,0.808,,,,,
2007_000250.jpg,,diningtable,,0.018,0.97,0.44266666666666665,1.0,,,,,
2007_000256.jpg,,aeroplane,,0.032,1.0,0.26822157434402333,0.673469387755102,,,,,
2007_000272.jpg,,person,,0.05105105105105105,0.8048048048048048,0.118,1.0,,,,,
2007_000323.jpg,,person,,0.536,1.0,0.0,1.0,,,,,
2007_000323.jpg,,person,,0.004,0.652,0.0,1.0,,,,,
2007_000332.jpg,,horse,,0.108,0.57,0.0990990990990991,0.7927927927927928,,,,,
2007_000333.jpg,,train,,0.354,0.736,0.21621621621621623,0.7897897897897898,,,,,
2007_000333.jpg,,person,,0.166,0.198,0.21621621621621623,0.33633633633633636,,,,,
2007_000346.jpg,,bottle,,0.26,0.456,0.2906666666666667,0.8693333333333333,,,,,
2007_000346.jpg,,person,,0.408,1.0,0.16,1.0,,,,,
2007_000363.jpg,,bird,,0.102,0.426,0.02702702702702703,0.6966966966966966,,,,,
2007_000363.jpg,,bird,,0.27,1.0,0.3063063063063063,1.0,,,,,
2007_000364.jpg,,motorbike,,0.036,0.93,0.096,0.9173333333333333,,,,,
2007_000364.jpg,,person,,0.714,0.922,0.0,0.3466666666666667,,,,,
2007_000364.jpg,,motorbike,,0.648,0.968,0.14133333333333334,0.4106666666666667,,,,,
2007_000364.jpg,,person,,0.474,0.51,0.0,0.07466666666666667,,,,,
2007_000364.jpg,,pottedplant,,0.264,0.336,0.0,0.06666666666666667,,,,,
2007_000364.jpg,,person,,0.68,0.716,0.0,0.021333333333333333,,,,,
2007_000392.jpg,,horse,,0.218,0.67,0.32228915662650603,0.9548192771084337,,,,,
2007_000392.jpg,,person,,0.39,0.572,0.17771084337349397,0.6566265060240963,,,,,
2007_000392.jpg,,person,,0.028,0.06,0.33433734939759036,0.4608433734939759,,,,,
2007_000392.jpg,,person,,0.154,0.208,0.34036144578313254,0.45180722891566266,,,,,
2007_000392.jpg,,person,,0.774,0.822,0.4759036144578313,0.5662650602409639,,,,,
2007_000392.jpg,,chair,,0.816,0.866,0.5512048192771084,0.5783132530120482,,,,,
2007_000392.jpg,,chair,,0.858,0.93,0.5421686746987951,0.5873493975903614,,,,,
2007_000392.jpg,,person,,0.974,0.996,0.4759036144578313,0.6204819277108434,,,,,
2007_000392.jpg,,chair,,0.718,0.782,0.5783132530120482,0.6807228915662651,,,,,
2007_000392.jpg,,chair,,0.752,0.818,0.572289156626506,0.677710843373494,,,,,
2007_000392.jpg,,chair,,0.826,0.886,0.572289156626506,0.6807228915662651,,,,,
2007_000392.jpg,,person,,0.016,0.046,0.35240963855421686,0.463855421686747,,,,,
2007_000392.jpg,,person,,0.73,0.754,0.5271084337349398,0.5572289156626506,,,,,
2007_000392.jpg,,chair,,0.802,0.86,0.5692771084337349,0.677710843373494,,,,,
2007_000392.jpg,,chair,,0.71,0.76,0.5542168674698795,0.5753012048192772,,,,,
2007_000423.jpg,,person,,0.088,0.25,0.22666666666666666,0.6746666666666666,,,,,
2007_000423.jpg,,person,,0.608,0.982,0.28,0.8346666666666667,,,,,
2007_000822.jpg,,motorbike,,0.18,0.784,0.37967914438502676,0.9064171122994652,,,,,
2007_000822.jpg,,person,,0.46,0.478,0.39572192513368987,0.4304812834224599,,,,,
2007_000822.jpg,,person,,0.402,0.42,0.39037433155080214,0.4304812834224599,,,,,
2007_000822.jpg,,person,,0.478,0.51,0.3850267379679144,0.47593582887700536,,,,,
2007_000822.jpg,,person,,0.424,0.44,0.39572192513368987,0.4304812834224599,,,,,
